campanya,municipi,cultiu,ha,parcels
2022,VINYOLS I ELS ARCS,PRUNERES,2.83,6
2022,VINYOLS I ELS ARCS,VINYES,2.7922,6
2022,VINYOLS I ELS ARCS,BLAT TOU,2.519,2
2022,VINYOLS I ELS ARCS,PRESSEGUERS,2.4034,9
2022,VINYOLS I ELS ARCS,ESPECIES AROMÀTIQUES HERBÀCIES,2.123,3
2022,VINYOLS I ELS ARCS,FAVES I FAVONS NO SIE,2.0601,3
2022,VINYOLS I ELS ARCS,PATATA,1.5433,2
2022,VINYOLS I ELS ARCS,ALFALS NO SIE,1.3245,1
2022,VINYOLS I ELS ARCS,GUARET SIE/ SUP. LLIURE SEMBRA,1.2766,4
2022,VINYOLS I ELS ARCS,NOGUERES,1.1668,5
2022,VINYOLS I ELS ARCS,LLIMONER,1.0715,3
2022,VINYOLS I ELS ARCS,PEBROT,1.0588,3
2022,VINYOLS I ELS ARCS,MANDARINER HÍBRID,0.7016,3
2022,VINYOLS I ELS ARCS,RAÏM DE TAULA,0.6966,3
2022,VINYOLS I ELS ARCS,ALTRES FRUITERS,0.5299,15
2022,VINYOLS I ELS ARCS,CARBASSÓ,0.4599,2
2022,VINYOLS I ELS ARCS,MONGETA NO SIE,0.4419,2
2022,VINYOLS I ELS ARCS,CIRERERS,0.4365,1
2022,VINYOLS I ELS ARCS,ALBERGÍNIA,0.3148,1
2022,VINYOLS I ELS ARCS,COL I COLIFLOR,0.3139,2
2022,VINYOLS I ELS ARCS,CARABASSA,0.2817,1
2022,VINYOLS I ELS ARCS,ENCIAM,0.2561,1
2022,VINYOLS I ELS ARCS,COGOMBRE,0.2084,1
2022,VINYOLS I ELS ARCS,ALBERCOQUERS,0.1889,2
2022,VINYOLS I ELS ARCS,MADUIXA,0.1867,1
2022,VINYOLS I ELS ARCS,POMELO O ARANJA,0.14,1
2022,VINYOLS I ELS ARCS,HORTA AUTOCONSUM,0.1265,3
2022,VINYOLS I ELS ARCS,POMERES,0.034,1
2023,ALBIOL (L'),VINYA,82.0299,104
2023,ALBIOL (L'),AMETLLER,48.9702,36
2023,ALBIOL (L'),AVELLANER,27.6635,48
2023,ALBIOL (L'),GUARET / SUP. LLIURE SEMBRA,25.3169,76
2023,ALBIOL (L'),OLIVERA,10.7255,104
2023,ALBIOL (L'),ORDI,1.8454,1
2023,ALBIOL (L'),POMERA,0.9221,2
2023,ALBIOL (L'),GARROFER,0.917,13
2023,ALBIOL (L'),ALFALS,0.7359,3
2023,ALBIOL (L'),PRESSEGUER,0.6939,1
2023,ALBIOL (L'),ALBERCOQUER,0.4988,1
2023,ALBIOL (L'),PERERA,0.4613,1
2023,ALBIOL (L'),PRUNERA,0.4547,1
2023,ALBIOL (L'),SORGO,0.4317,2
2023,ALBIOL (L'),NECTARINER,0.2346,1
2023,ALBIOL (L'),TOMÀQUET,0.2072,2
2023,ALBIOL (L'),MELÓ,0.1478,1
2023,ALBIOL (L'),PATATA,0.1191,1
2023,ALBIOL (L'),ALTRES FRUITERS,0.102,2
2023,ALBIOL (L'),ENCIAM,0.0342,1
2023,ALBIOL (L'),HORTA,0.0228,1
2023,ALEIXAR (L'),AVELLANER,485.3196,559
2023,ALEIXAR (L'),OLIVERA,183.7362,610
2023,ALEIXAR (L'),AMETLLER,135.2778,231
2023,ALEIXAR (L'),GARROFER,17.3483,67
2023,ALEIXAR (L'),GUARET / SUP. LLIURE SEMBRA,13.3799,53
2023,ALEIXAR (L'),CEBA I CALÇOT,2.5635,9
2023,ALEIXAR (L'),FLOR TALLADA,2.175,3
2023,ALEIXAR (L'),NOGUERA,1.4824,5
2023,ALEIXAR (L'),TOMÀQUET,1.2738,4
2023,ALEIXAR (L'),MONGETA,1.1842,3
2023,ALEIXAR (L'),PRESSEGUER,0.8266,4
2023,ALEIXAR (L'),ALTRES FRUITERS,0.7689,16
2023,ALEIXAR (L'),CIRERER,0.7042,3
2023,ALEIXAR (L'),ALBERCOQUER,0.3306,1
2023,ALEIXAR (L'),PATATA,0.118,4
2023,ALEIXAR (L'),ENCIAM,0.0984,4
2023,ALEIXAR (L'),SAFRÀ,0.0721,1
2023,ALEIXAR (L'),HORTA,0.0476,3
2023,ALEIXAR (L'),ESPECIES AROMÀTIQUES LLENYOSES,0.0359,1
2023,ALEIXAR (L'),PERERA,0.0293,1
2023,ALEIXAR (L'),CARABASSA,0.0115,1
2023,ALEIXAR (L'),MELÓ,0.0113,1
2023,ALEIXAR (L'),TARONGER,0.0102,1
2023,ALFORJA,AVELLANER,231.3321,331
2023,ALFORJA,OLIVERA,81.6810000000001,411
2023,ALFORJA,AMETLLER,45.4076,127
2023,ALFORJA,GUARET / SUP. LLIURE SEMBRA,8.5852,19
2023,ALFORJA,VINYA,5.6949,19
2023,ALFORJA,FLOR TALLADA,4.3424,3
2023,ALFORJA,ORDI,2.2221,7
2023,ALFORJA,NOGUERA,2.1062,2
2023,ALFORJA,ALFALS,0.9879,2
2023,ALFORJA,CIRERER,0.4428,2
2023,ALFORJA,KIWI,0.313,1
2023,ALFORJA,ALTRES FRUITERS,0.2441,4
2023,ALFORJA,MELÓ,0.2103,1
2023,ALFORJA,HORTA,0.1991,4
2023,ALFORJA,MONGETA,0.1679,3
2023,ALFORJA,PATATA,0.1559,2
2023,ALFORJA,GARROFER,0.1379,2
2023,ALFORJA,TARONGER,0.1125,2
2023,ALFORJA,BLEDA,0.0999,2
2023,ALFORJA,CARXOFA,0.0853,1
2023,ALFORJA,ENCIAM,0.0649,1
2023,ALFORJA,PERERA,0.0623,1
2023,ALFORJA,FAVA,0.0158,1
2023,ALFORJA,SÍNDRIA,0.0092,1
2023,ALMOSTER,AVELLANER,45.0312,68
2023,ALMOSTER,OLIVERA,41.6363,103
2023,ALMOSTER,ORDI,11.1691,9
2023,ALMOSTER,GUARET / SUP. LLIURE SEMBRA,4.3347,7
2023,ALMOSTER,AMETLLER,3.3996,19
2023,ALMOSTER,TRITICALE,2.4982,3
2023,ALMOSTER,GARROFER,2.2069,15
2023,ALMOSTER,PRESSEGUER,2.1871,7
2023,ALMOSTER,PÈSOL,1.365,1
2023,ALMOSTER,CEBA I CALÇOT,1.1472,1
2023,ALMOSTER,CIRERER,0.6457,3
2023,ALMOSTER,ALTRES FRUITERS,0.4003,6
2023,ALMOSTER,FAVA,0.312,1
2023,ALMOSTER,NECTARINER,0.1509,1
2023,ALMOSTER,PATATA,0.0973,1
2023,ALMOSTER,BLAT TOU,0.0941,1
2023,ALMOSTER,TOMÀQUET,0.0676,2
2023,ALMOSTER,TARONGER,0.0565,3
2023,ALMOSTER,ENCIAM,0.0432,1
2023,ALMOSTER,FIGUERA,0.0167,1
2023,ARBOLI,AVELLANER,21.6001,36
2023,ARBOLI,GUARET / SUP. LLIURE SEMBRA,8.3696,13
2023,ARBOLI,TREPADELLA,4.7413,7
2023,ARBOLI,GUARET BIODIVERSITAT,4.235,1
2023,ARBOLI,PASTURES DE MENYS DE 5 ANYS,4.0878,4
2023,ARBOLI,AMETLLER,3.8397,7
2023,ARBOLI,VINYA,2.6148,4
2023,ARBOLI,NOGUERA,1.7551,2
2023,ARBOLI,HORTA,1.2504,3
2023,ARBOLI,OLIVERA,0.6904,4
2023,ARBOLI,CIVADA,0.6508,5
2023,ARBOLI,ALFALS,0.3038,1
2023,ARBOLI,TOMÀQUET,0.0701,1
2023,BORGES DEL CAMP (LES),OLIVERA,45.2446,108
2023,BORGES DEL CAMP (LES),AVELLANER,23.6943,41
2023,BORGES DEL CAMP (LES),AMETLLER,4.6927,16
2023,BORGES DEL CAMP (LES),GUARET / SUP. LLIURE SEMBRA,3.5808,13
2023,BORGES DEL CAMP (LES),HORTA,2.5661,11
2023,BORGES DEL CAMP (LES),ESPECIES AROMÀTIQUES LLENYOSES,0.8799,2
2023,BORGES DEL CAMP (LES),LLIMONER,0.3731,2
2023,BORGES DEL CAMP (LES),GARROFER,0.2583,2
2023,BORGES DEL CAMP (LES),CIRERER,0.192,1
2023,BORGES DEL CAMP (LES),ALTRES FRUITERS,0.1829,3
2023,BORGES DEL CAMP (LES),FONOLL,0.1567,1
2023,BORGES DEL CAMP (LES),TARONGER,0.1174,1
2023,BORGES DEL CAMP (LES),PRESSEGUER,0.041,1
2023,BORGES DEL CAMP (LES),NOGUERA,0.0134,1
2023,BOTARELL,OLIVERA,410.5729,453
2023,BOTARELL,AVELLANER,61.0272,109
2023,BOTARELL,AMETLLER,28.6488,61
2023,BOTARELL,GUARET / SUP. LLIURE SEMBRA,22.5595,58
2023,BOTARELL,GARROFER,16.458,67
2023,BOTARELL,VINYA,14.76,16
2023,BOTARELL,CIVADA,13.0263,9
2023,BOTARELL,CEBA I CALÇOT,2.9856,4
2023,BOTARELL,ENCIAM,2.0926,3
2023,BOTARELL,ORDI,2.0611,2
2023,BOTARELL,PRESSEGUER,1.8128,3
2023,BOTARELL,PATATA,1.3933,1
2023,BOTARELL,COL-I-FLOR,1.3158,1
2023,BOTARELL,PORRO,1.085,1
2023,BOTARELL,JULIVERT,0.9443,1
2023,BOTARELL,ALTRES FRUITERS,0.7048,18
2023,BOTARELL,FAVA,0.5933,1
2023,BOTARELL,TARONGER,0.5602,7
2023,BOTARELL,MENTA,0.4872,3
2023,BOTARELL,HORTA,0.3612,6
2023,BOTARELL,FONOLL,0.0195,1
2023,CAMBRILS,OLIVERA,323.5923,459
2023,CAMBRILS,GUARET / SUP. LLIURE SEMBRA,103.0485,158
2023,CAMBRILS,HORTA,82.3271,75
2023,CAMBRILS,ORDI,77.3036,45
2023,CAMBRILS,BLAT TOU,75.3883,50
2023,CAMBRILS,COL-I-FLOR,45.0909,22
2023,CAMBRILS,GARROFER,44.1345,179
2023,CAMBRILS,CEBA I CALÇOT,43.7059,29
2023,CAMBRILS,TRITICALE,37.9418,15
2023,CAMBRILS,AVELLANER,37.5623,33
2023,CAMBRILS,VINYA,32.4227,18
2023,CAMBRILS,FONOLL,31.4215,17
2023,CAMBRILS,VIVER ARBRE I ARBUST,26.8634,11
2023,CAMBRILS,COL DE MILÀ,25.8891,12
2023,CAMBRILS,CIVADA,25.6241,13
2023,CAMBRILS,CIGRÓ,25.571,9
2023,CAMBRILS,LLENTIA,20.4925,6
2023,CAMBRILS,CLEMENTINA,19.6191,19
2023,CAMBRILS,TARONGER,18.5152,34
2023,CAMBRILS,PORRO,18.2822,9
2023,CAMBRILS,ESPECIES AROMÀTIQUES HERBÀCIES,17.8446,15
2023,CAMBRILS,MONGETA,15.0359,14
2023,CAMBRILS,PASTANAGA,13.5174,4
2023,CAMBRILS,BRÒCOLI,11.3083,4
2023,CAMBRILS,PATATA,11.1688,11
2023,CAMBRILS,AMETLLER,9.9072,15
2023,CAMBRILS,JULIVERT,9.8262,8
2023,CAMBRILS,CARXOFA,8.9612,9
2023,CAMBRILS,FAVA,7.6652,7
2023,CAMBRILS,CORIANDRE,7.4839,8
2023,CAMBRILS,ESPINAC,7.3649,4
2023,CAMBRILS,CARABASSA,7.3018,7
2023,CAMBRILS,MELÓ,7.2885,3
2023,CAMBRILS,PÈSOL,5.1013,4
2023,CAMBRILS,MENTA,4.6716,6
2023,CAMBRILS,QUINOA,4.4317,5
2023,CAMBRILS,PRESSEGUER,4.077,16
2023,CAMBRILS,API,3.8295,4
2023,CAMBRILS,ENCIAM,3.7478,5
2023,CAMBRILS,COL DE CABDELL,3.5094,3
2023,CAMBRILS,VEÇA I ORDI,3.0128,3
2023,CAMBRILS,VEÇA I BLAT,2.8122,3
2023,CAMBRILS,BARREJA FARRATGERES,2.3447,2
2023,CAMBRILS,CAMELINA,2.2884,2
2023,CAMBRILS,MONIATO,1.8789,3
2023,CAMBRILS,TOMÀQUET,1.7701,5
2023,CAMBRILS,ALTRES FRUITERS,1.5134,24
2023,CAMBRILS,SÍNDRIA,1.0158,3
2023,CAMBRILS,PRUNERA,0.8047,7
2023,CAMBRILS,COL XINESA,0.7709,1
2023,CAMBRILS,MANDARINER HÍBRID,0.5043,1
2023,CAMBRILS,ALFALS,0.4456,2
2023,CAMBRILS,NECTARINER,0.4096,2
2023,CAMBRILS,PRÉSSEC PLA,0.3758,2
2023,CAMBRILS,LLIMONER,0.3404,3
2023,CAMBRILS,COLRAVE,0.314,1
2023,CAMBRILS,MAGRANER,0.2884,4
2023,CAMBRILS,PERERA,0.2606,4
2023,CAMBRILS,PEBROT,0.2451,2
2023,CAMBRILS,ALFÀBREGA,0.2438,1
2023,CAMBRILS,BLEDA,0.2293,1
2023,CAMBRILS,CIRERER,0.2153,1
2023,CAMBRILS,ALBERGÍNIA,0.1928,2
2023,CAMBRILS,ALVOCAT,0.1499,1
2023,CAMBRILS,ALBERCOQUER,0.1323,5
2023,CAMBRILS,FIGUERA,0.1261,1
2023,CAMBRILS,ROMANÍ,0.0954,1
2023,CAMBRILS,POMERA,0.0784,1
2023,CAMBRILS,PASTURES DE MENYS DE 5 ANYS,0.0695,1
2023,CAMBRILS,NESPRER,0.0229,1
2023,CAMBRILS,GUARET BIODIVERSITAT,0.0146,1
2023,CAPAFONTS,AVELLANER,27.4688,37
2023,CAPAFONTS,AMETLLER,1.9019,3
2023,CAPAFONTS,CIVADA,1.5625,2
2023,CAPAFONTS,GUARET / SUP. LLIURE SEMBRA,0.9709,8
2023,CAPAFONTS,POMERA,0.8654,1
2023,CAPAFONTS,VINYA,0.4863,4
2023,CAPAFONTS,PATATA,0.3801,3
2023,CAPAFONTS,ORDI,0.2325,1
2023,CAPAFONTS,HORTA,0.173,3
2023,CAPAFONTS,TÒFONA,0.0779,1
2023,CASTELLVELL DEL CAMP,OLIVERA,23.2676,94
2023,CASTELLVELL DEL CAMP,AVELLANER,20.93,30
2023,CASTELLVELL DEL CAMP,AMETLLER,4.0904,19
2023,CASTELLVELL DEL CAMP,GARROFER,2.0926,65
2023,CASTELLVELL DEL CAMP,VINYA,0.7616,6
2023,CASTELLVELL DEL CAMP,TARONGER,0.5305,3
2023,CASTELLVELL DEL CAMP,GUARET / SUP. LLIURE SEMBRA,0.3565,1
2023,CASTELLVELL DEL CAMP,NOGUERA,0.0298,1
2023,CASTELLVELL DEL CAMP,ENCIAM,0.021,1
2023,CASTELLVELL DEL CAMP,TOMÀQUET,0.011,1
2023,COLLDEJOU,AVELLANER,33.9679,47
2023,COLLDEJOU,OLIVERA,3.1018,18
2023,COLLDEJOU,AMETLLER,1.4852,3
2023,COLLDEJOU,GUARET / SUP. LLIURE SEMBRA,0.4074,6
2023,COLLDEJOU,GARLANDA,0.3353,1
2023,COLLDEJOU,ALTRES FRUITERS,0.0723,1
2023,COLLDEJOU,PERERA,0.0229,1
2023,DUESAIGÜES,OLIVERA,17.8523,59
2023,DUESAIGÜES,AVELLANER,10.94,21
2023,DUESAIGÜES,AMETLLER,1.7983,11
2023,DUESAIGÜES,CIRERER,0.5006,1
2023,DUESAIGÜES,ESPECIES AROMÀTIQUES LLENYOSES,0.4881,1
2023,DUESAIGÜES,GUARET / SUP. LLIURE SEMBRA,0.3977,9
2023,DUESAIGÜES,GARROFER,0.3138,4
2023,DUESAIGÜES,TREPADELLA,0.2646,1
2023,DUESAIGÜES,CARABASSA,0.2611,1
2023,DUESAIGÜES,PRESSEGUER,0.1883,3
2023,DUESAIGÜES,PATATA,0.1748,2
2023,DUESAIGÜES,CEBA I CALÇOT,0.1577,3
2023,DUESAIGÜES,TARONGER,0.1562,1
2023,DUESAIGÜES,VINYA,0.1302,2
2023,DUESAIGÜES,ESPECIES AROMÀTIQUES HERBÀCIES,0.0923,1
2023,DUESAIGÜES,FAVA,0.0712,1
2023,DUESAIGÜES,ALTRES FRUITERS,0.0488,1
2023,DUESAIGÜES,TOMÀQUET,0.0221,1
2023,DUESAIGÜES,CARXOFA,0.0174,1
2023,DUESAIGÜES,HORTA,0.0172,1
2023,DUESAIGÜES,PRUNERA,0.0152,1
2023,DUESAIGÜES,CODONY,0.0115,1
2023,FEBRO (LA),AVELLANER,12.5209,25
2023,FEBRO (LA),CIVADA,3.93,8
2023,FEBRO (LA),TÒFONA,0.6689,2
2023,FEBRO (LA),CEBA I CALÇOT,0.4059,2
2023,FEBRO (LA),TOMÀQUET,0.3732,3
2023,FEBRO (LA),NOGUERA,0.2947,1
2023,FEBRO (LA),GUARET / SUP. LLIURE SEMBRA,0.2816,1
2023,FEBRO (LA),CARBASSÓ,0.0473,1
2023,FEBRO (LA),AMETLLER,0.0119,1
2023,MASPUJOLS,OLIVERA,25.579,87
2023,MASPUJOLS,AVELLANER,19.7096,55
2023,MASPUJOLS,AMETLLER,8.0964,23
2023,MASPUJOLS,GARROFER,3.9054,19
2023,MASPUJOLS,ALBERCOQUER,1.3962,4
2023,MASPUJOLS,ORDI,0.853,1
2023,MASPUJOLS,NOGUERA,0.7701,3
2023,MASPUJOLS,GUARET / SUP. LLIURE SEMBRA,0.7345,5
2023,MASPUJOLS,FIGUERA,0.5155,3
2023,MASPUJOLS,ALTRES FRUITERS,0.1424,3
2023,MASPUJOLS,TÒFONA,0.0678,1
2023,MASPUJOLS,TOMÀQUET,0.0618,1
2023,MASPUJOLS,VINYA,0.0247,1
2023,MASPUJOLS,TARONGER,0.0171,1
2023,MASPUJOLS,PATATA,0.0083,1
2023,MONT-ROIG DEL CAMP,OLIVERA,641.7847,784
2023,MONT-ROIG DEL CAMP,GARROFER,221.5028,573
2023,MONT-ROIG DEL CAMP,GUARET / SUP. LLIURE SEMBRA,75.3011,130
2023,MONT-ROIG DEL CAMP,ESPINAC,70.0455,26
2023,MONT-ROIG DEL CAMP,HORTA,60.2151,35
2023,MONT-ROIG DEL CAMP,COL-I-FLOR,47.0553,44
2023,MONT-ROIG DEL CAMP,JULIVERT,44.3457,33
2023,MONT-ROIG DEL CAMP,TARONGER,44.1595,43
2023,MONT-ROIG DEL CAMP,API,34.3645,30
2023,MONT-ROIG DEL CAMP,AMETLLER,29.8359,52
2023,MONT-ROIG DEL CAMP,CIVADA,22.9759,25
2023,MONT-ROIG DEL CAMP,FONOLL,21.7215,19
2023,MONT-ROIG DEL CAMP,LLIMONER,18.952,5
2023,MONT-ROIG DEL CAMP,CARXOFA,17.3245,11
2023,MONT-ROIG DEL CAMP,ORDI,16.9402,11
2023,MONT-ROIG DEL CAMP,FAVA,15.5461,12
2023,MONT-ROIG DEL CAMP,TRITICALE,13.994,8
2023,MONT-ROIG DEL CAMP,CEBA I CALÇOT,13.6973,19
2023,MONT-ROIG DEL CAMP,MENTA,12.2471,14
2023,MONT-ROIG DEL CAMP,CORIANDRE,11.9664,10
2023,MONT-ROIG DEL CAMP,CARABASSA,11.8286,10
2023,MONT-ROIG DEL CAMP,AVELLANER,9.7862,5
2023,MONT-ROIG DEL CAMP,BLAT TOU,9.3654,6
2023,MONT-ROIG DEL CAMP,ENCIAM,9.1551,5
2023,MONT-ROIG DEL CAMP,PATATA,8.2421,11
2023,MONT-ROIG DEL CAMP,CLEMENTINA,8.1717,11
2023,MONT-ROIG DEL CAMP,VINYA,6.7928,3
2023,MONT-ROIG DEL CAMP,COL DE CABDELL,6.0125,5
2023,MONT-ROIG DEL CAMP,ALFALS,5.3654,5
2023,MONT-ROIG DEL CAMP,VIVER ARBRE I ARBUST,5.3071,1
2023,MONT-ROIG DEL CAMP,PÈSOL,5.0009,3
2023,MONT-ROIG DEL CAMP,COL DE MILÀ,3.2054,6
2023,MONT-ROIG DEL CAMP,ESCAROLA,2.503,3
2023,MONT-ROIG DEL CAMP,POMERA,2.3007,2
2023,MONT-ROIG DEL CAMP,ESPECIES AROMÀTIQUES HERBÀCIES,2.1657,2
2023,MONT-ROIG DEL CAMP,MONGETA,1.475,4
2023,MONT-ROIG DEL CAMP,POMELO O ARANJA,1.4277,1
2023,MONT-ROIG DEL CAMP,COL XINESA,1.3189,1
2023,MONT-ROIG DEL CAMP,ALL,1.1485,3
2023,MONT-ROIG DEL CAMP,BLEDA,0.5038,3
2023,MONT-ROIG DEL CAMP,MAGRANER,0.4363,1
2023,MONT-ROIG DEL CAMP,ALTRES FRUITERS,0.2985,6
2023,MONT-ROIG DEL CAMP,TÒFONA,0.2133,1
2023,MONT-ROIG DEL CAMP,TOMÀQUET,0.0742,1
2023,MONT-ROIG DEL CAMP,PRESSEGUER,0.0436,1
2023,MONT-ROIG DEL CAMP,PRUNERA,0.0235,1
2023,MONT-ROIG DEL CAMP,ALBERCOQUER,0.0173,1
2023,MONT-ROIG DEL CAMP,FIGUERA,0.0172,1
2023,MONT-ROIG DEL CAMP,NOGUERA,0.0133,1
2023,MONTBRIO DEL CAMP,OLIVERA,347.3989,317
2023,MONTBRIO DEL CAMP,GUARET / SUP. LLIURE SEMBRA,49.6454,124
2023,MONTBRIO DEL CAMP,VINYA,25.1358,24
2023,MONTBRIO DEL CAMP,GARROFER,17.1613,45
2023,MONTBRIO DEL CAMP,ORDI,16.9468,6
2023,MONTBRIO DEL CAMP,CIVADA,9.5815,6
2023,MONTBRIO DEL CAMP,API,8.5146,7
2023,MONTBRIO DEL CAMP,AMETLLER,8.4453,16
2023,MONTBRIO DEL CAMP,COL DE BRUSEL·LES,5.2415,3
2023,MONTBRIO DEL CAMP,JULIVERT,4.8289,1
2023,MONTBRIO DEL CAMP,AVELLANER,4.1295,10
2023,MONTBRIO DEL CAMP,ESCAROLA,3.3271,6
2023,MONTBRIO DEL CAMP,PASTURES DE MENYS DE 5 ANYS,2.9893,1
2023,MONTBRIO DEL CAMP,LLENTIA,2.9336,3
2023,MONTBRIO DEL CAMP,BARREJA FARRATGERES,2.9233,4
2023,MONTBRIO DEL CAMP,CLEMENTINA,2.9143,2
2023,MONTBRIO DEL CAMP,CORIANDRE,2.3221,3
2023,MONTBRIO DEL CAMP,COL-I-FLOR,1.3444,1
2023,MONTBRIO DEL CAMP,HORTA,1.03,2
2023,MONTBRIO DEL CAMP,TARONGER,0.9111,10
2023,MONTBRIO DEL CAMP,PRESSEGUER,0.7184,2
2023,MONTBRIO DEL CAMP,ENCIAM,0.6314,1
2023,MONTBRIO DEL CAMP,VIVER ARBRE I ARBUST,0.5895,2
2023,MONTBRIO DEL CAMP,MENTA,0.489,1
2023,MONTBRIO DEL CAMP,GUARET BIODIVERSITAT,0.4549,5
2023,MONTBRIO DEL CAMP,PRÉSSEC PLA,0.3965,1
2023,MONTBRIO DEL CAMP,ALTRES FRUITERS,0.3593,5
2023,MONTBRIO DEL CAMP,PERERA,0.2394,3
2023,MONTBRIO DEL CAMP,NOGUERA,0.1542,2
2023,MONTBRIO DEL CAMP,POMERA,0.1281,2
2023,MONTBRIO DEL CAMP,TOMÀQUET,0.1056,1
2023,MONTBRIO DEL CAMP,FAVA,0.0908,1
2023,MONTBRIO DEL CAMP,CEBA I CALÇOT,0.0238,1
2023,MONTBRIO DEL CAMP,FONOLL,0.0128,1
2023,PRADES,AVELLANER,140.6078,158
2023,PRADES,GUARET / SUP. LLIURE SEMBRA,20.534,55
2023,PRADES,CIVADA,14.9362,17
2023,PRADES,ORDI,9.725,9
2023,PRADES,VINYA,9.2924,7
2023,PRADES,LLÚPOL,9.1264,10
2023,PRADES,PATATA,7.9516,20
2023,PRADES,TÒFONA,5.2187,4
2023,PRADES,BLAT TOU,4.951,3
2023,PRADES,NOGUERA,3.7737,9
2023,PRADES,POMERA,1.667,3
2023,PRADES,CARABASSA,1.4902,2
2023,PRADES,PÈSOL,1.4261,2
2023,PRADES,HORTA,1.3791,11
2023,PRADES,MOSTASSA,0.6286,1
2023,PRADES,CASTANYER,0.5472,3
2023,PRADES,ENCIAM,0.2962,3
2023,PRADES,TOMÀQUET,0.1414,2
2023,PRADES,MONGETA,0.1304,1
2023,PRADES,CIRERER,0.0344,1
2023,PRADES,PEBROT,0.0139,1
2023,PRATDIP,AVELLANER,49.3796,96
2023,PRATDIP,OLIVERA,15.6973,53
2023,PRATDIP,AMETLLER,15.3857,31
2023,PRATDIP,GARROFER,14.09,35
2023,PRATDIP,GUARET / SUP. LLIURE SEMBRA,8.2907,26
2023,PRATDIP,TARONGER,1.7792,1
2023,PRATDIP,CIRERER,1.6405,5
2023,PRATDIP,ALBERCOQUER,0.1382,1
2023,PRATDIP,CEBA I CALÇOT,0.1309,1
2023,PRATDIP,HORTA,0.0863,2
2023,PRATDIP,PRESSEGUER,0.0438,1
2023,PRATDIP,TOMÀQUET,0.0362,1
2023,PRATDIP,PERERA,0.0162,1
2023,REUS,OLIVERA,461.297,899
2023,REUS,AVELLANER,341.1445,410
2023,REUS,AMETLLER,142.4476,169
2023,REUS,GUARET / SUP. LLIURE SEMBRA,110.1402,201
2023,REUS,ORDI,74.8951,35
2023,REUS,TRITICALE,62.6893,31
2023,REUS,GARROFER,54.1401,229
2023,REUS,BLAT TOU,48.684,25
2023,REUS,JULIVERT,31.6094,13
2023,REUS,VINYA,21.777,31
2023,REUS,CEBA I CALÇOT,21.0932,23
2023,REUS,COL-I-FLOR,9.7789,10
2023,REUS,CIVADA,8.9125,12
2023,REUS,HORTA,7.7128,23
2023,REUS,PRESSEGUER,7.0969,17
2023,REUS,API,5.9979,8
2023,REUS,TARONGER,5.8615,28
2023,REUS,ENCIAM,4.1481,16
2023,REUS,FONOLL,3.1972,3
2023,REUS,COLRAVE,3.1342,2
2023,REUS,FESTUCA,2.9252,2
2023,REUS,ROMANESCO,2.7404,4
2023,REUS,ALFALS,2.3517,5
2023,REUS,PATATA,2.1261,8
2023,REUS,ALTRES FRUITERS,2.125,36
2023,REUS,COTÓ,1.8884,2
2023,REUS,NOGUERA,1.4676,4
2023,REUS,ALBERGÍNIA,1.2103,2
2023,REUS,CARXOFA,1.1133,3
2023,REUS,TOMÀQUET,1.0665,5
2023,REUS,MONGETA,0.9912,1
2023,REUS,PEBROT,0.9826,3
2023,REUS,CACAUET,0.9705,1
2023,REUS,ALL,0.7468,2
2023,REUS,CLEMENTINA,0.6751,2
2023,REUS,CARABASSA,0.6197,2
2023,REUS,FAVA,0.5656,1
2023,REUS,SÍNDRIA,0.3504,2
2023,REUS,BLAT DE MORO,0.3362,1
2023,REUS,ALBERCOQUER,0.3089,2
2023,REUS,PERERA,0.2917,1
2023,REUS,PRÉSSEC PLA,0.2915,1
2023,REUS,COL DE CABDELL,0.2851,1
2023,REUS,NECTARINER,0.2118,1
2023,REUS,TRÈVOL,0.1873,1
2023,REUS,MELÓ,0.0573,1
2023,REUS,MADUIXA,0.0556,1
2023,REUS,CIRERER,0.0363,2
2023,REUS,CODONY,0.0112,1
2023,RIUDECANYES,OLIVERA,213.7512,416
2023,RIUDECANYES,AMETLLER,12.5019,50
2023,RIUDECANYES,GARROFER,11.5677,66
2023,RIUDECANYES,PASTURES DE MENYS DE 5 ANYS,10.9544,6
2023,RIUDECANYES,AVELLANER,8.381,38
2023,RIUDECANYES,GUARET / SUP. LLIURE SEMBRA,7.8419,34
2023,RIUDECANYES,ORDI,3.266,10
2023,RIUDECANYES,ALBERCOQUER,2.0713,3
2023,RIUDECANYES,POMERA,1.7343,2
2023,RIUDECANYES,TARONGER,1.1676,7
2023,RIUDECANYES,CLEMENTINA,1.0163,8
2023,RIUDECANYES,ALTRES FRUITERS,0.8789,16
2023,RIUDECANYES,LLIMONER,0.8529,6
2023,RIUDECANYES,VINYA,0.682,6
2023,RIUDECANYES,CEBA TENDRA,0.5188,1
2023,RIUDECANYES,TOMÀQUET,0.4072,3
2023,RIUDECANYES,CARXOFA,0.2623,1
2023,RIUDECANYES,PÈSOL,0.212,1
2023,RIUDECANYES,COGOMBRE,0.1699,1
2023,RIUDECANYES,PATATA,0.1577,3
2023,RIUDECANYES,FAVA,0.1088,2
2023,RIUDECANYES,MAGRANER,0.0882,2
2023,RIUDECANYES,GUARET BIODIVERSITAT,0.0226,1
2023,RIUDECANYES,NOGUERA,0.0201,1
2023,RIUDECANYES,PORRO,0.0098,1
